time_stamp,0
1511913600.0,1.0
1512000000.0,0.9970654502785461
1512086400.0,1.0102275207499445
1512172800.0,1.101229516973939
1512259200.0,1.0979705640879176
1512345600.0,1.121961770648845
1512432000.0,1.1188402890313438
1512518400.0,1.1140567429008912
1512604800.0,1.1108311788892102
1512691200.0,1.3522962020385654
1512777600.0,1.3522962020385654
1512864000.0,1.3522962020385654
1512950400.0,1.3522962020385654
1513036800.0,1.3522962020385654
1513209600.0,1.3522962020385654
1513296000.0,1.3522962020385654
1513382400.0,1.3522962020385654
1513468800.0,1.3522962020385654
1513555200.0,1.3522962020385654
1513641600.0,1.3522962020385654
1513728000.0,1.3522962020385654
1513814400.0,1.3522962020385654
1513900800.0,1.3522962020385654
1513987200.0,1.3522962020385654
1514073600.0,1.34853250817697
1514160000.0,1.2968527290898384
1514246400.0,1.2968527290898384
1514332800.0,1.2968527290898384
1514419200.0,1.2968527290898384
1514505600.0,1.2968527290898384
1514592000.0,1.2968527290898384
1514678400.0,1.2968527290898384
1514764800.0,1.2931689588678044
1514851200.0,1.253406107899206
1514937600.0,1.2499120394070098
1515024000.0,1.2795679317157933
1515110400.0,1.2795679317157933
1515196800.0,1.2795679317157933
1515283200.0,1.2795679317157933
1515369600.0,1.2795679317157933
1515456000.0,1.2795679317157933
1515542400.0,1.2795679317157933
1515628800.0,1.2795679317157933
1515715200.0,1.2795679317157933
1515801600.0,1.2758879670614025
1515888000.0,1.3055771508514917
1515974400.0,1.3055771508514917
1516060800.0,1.3055771508514917
1516147200.0,1.3055771508514917
1516233600.0,1.3019598410043671
1516320000.0,1.2849994784481042
1516406400.0,1.2812743066941765
1516492800.0,1.4118266492632212
1516579200.0,1.4080936948099458
1516665600.0,1.3245219901534082
1516752000.0,1.3245219901534082
1516838400.0,1.3245219901534082
1516924800.0,1.3245219901534082
1517011200.0,1.3245219901534082
1517097600.0,1.3245219901534082
1517184000.0,1.3245219901534082
1517270400.0,1.3245219901534082
1517356800.0,1.3193265595957318
1517443200.0,1.4361193939128232
1517529600.0,1.4898911710632796
1517616000.0,1.4512273994413143
1517702400.0,1.5665126138382997
1517788800.0,1.7398570983230899
1517875200.0,1.629188025002653
1517961600.0,1.629188025002653
1518048000.0,1.629188025002653
1518134400.0,1.629188025002653
1518220800.0,1.629188025002653
1518307200.0,1.629188025002653
1518393600.0,1.629188025002653
1518480000.0,1.629188025002653
1518566400.0,1.629188025002653
1518652800.0,1.6224461270014
1518739200.0,1.6161346512578347
1518825600.0,1.475122995829231
1518912000.0,1.5672207142452035
1518998400.0,1.451039733123521
1519084800.0,1.44904663552029
1519171200.0,1.5651445709085046
1519257600.0,1.6692008749438643
1519344000.0,1.6094909925803977
1519430400.0,1.69705441394902
1519516800.0,1.7205812702404941
1519603200.0,1.5940444861553562
1519689600.0,1.5329228263229342
1519776000.0,1.5950410349569715
1519862400.0,1.488327267450637
1519948800.0,1.4742925384945509
1520035200.0,1.4008801101088701
1520121600.0,1.3890876159564192
1520208000.0,1.387509747020528
1520294400.0,1.5303484085854273
1520380800.0,1.6635454604946962
1520467200.0,1.7514908922372707
